attn_implementation,base_model,block_size,compile,compile_mode,device,dtype,event,flops_per_token_estimate,init_model_name_or_path,liger_kernel,loss,lr,mfu,mfu_pct,mfu_peak_tflops,packing,parameters,path,peak_memory_gb,perplexity,planned_tokens,rope_scaling,run_group,run_name,sequences,sequences_per_step,source_file,start_step,step,step_time_sec_window,steps_per_sec_window,supervised_tokens,supervised_tokens_per_sec_window,tokens,tokens_per_sec_window,tokens_per_step,train_on_prompt
,,,,,,,train,,,,2.9874271750450134,2.8621469339792645e-06,0.4177524527321089,41.77524527321089,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,940,26.31640076637268,,,,492830720,19922.481218250014,,
,,,,,,,train,,,,2.9060842096805573,2.8618245814813226e-06,0.41804786887289047,41.80478688728905,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,941,26.29780411720276,,,,493355008,19936.569519773555,,
,,,,,,,train,,,,2.881146028637886,2.861501874123401e-06,0.41880248878345394,41.88024887834539,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,942,26.25041937828064,,,,493879296,19972.557102603518,,
,,,,,,,train,,,,2.897565260529518,2.861178812006234e-06,0.4188895178739465,41.88895178739465,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,943,26.24496555328369,,,,494403584,19976.707492169015,,
,,,,,,,train,,,,2.935997888445854,2.860855395230664e-06,0.41818863756978225,41.818863756978224,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,944,26.288951873779297,,,,494927872,19943.28273402664,,
,,,,,,,train,,,,2.908403977751732,2.860531623897647e-06,0.41791960317946597,41.7919603179466,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,945,26.305875301361084,,,,495452160,19930.452569767673,,
,,,,,,,train,,,,2.9387831687927246,2.860207498108248e-06,0.4183466521903704,41.83466521903704,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,946,26.279022216796875,,,,495976448,19950.818400879794,,
,,,,,,,train,,,,2.9377991408109665,2.859883017963642e-06,0.4184263383754706,41.84263383754706,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,947,26.274017572402954,,,,496500736,19954.618609629328,,
,,,,,,,train,,,,2.9553177803754807,2.859558183565116e-06,0.4179577113115121,41.79577113115121,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,948,26.303476810455322,,,,497025024,19932.269934429416,,
,,,,,,,train,,,,2.8523416966199875,2.8592329950140675e-06,0.4182490968408107,41.82490968408107,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,949,26.285151720046997,,,,497549312,19946.166017377,,
,,,,,,,train,,,,2.9246331602334976,2.8589074524120042e-06,0.4182641546348708,41.82641546348708,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,950,26.284205436706543,,,,498073600,19946.88411877267,,
,,,,,,,train,,,,2.91222383081913,2.8585815558605437e-06,0.4184870904856182,41.84870904856182,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,951,26.270203351974487,,,,498597888,19957.51585838387,,
,,,,,,,train,,,,2.9497992247343063,2.8582553054614146e-06,0.41858460870996,41.858460870996,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,952,26.26408314704895,,,,499122176,19962.166471396864,,
,,,,,,,train,,,,2.9202044755220413,2.8579287013164566e-06,0.41873428326189305,41.873428326189305,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,953,26.254695177078247,,,,499646464,19969.304403036127,,
,,,,,,,train,,,,2.9204102158546448,2.857601743527619e-06,0.41875592072507545,41.875592072507544,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,954,26.25333857536316,,,,500170752,19970.33628675349,,
,,,,,,,train,,,,2.9979151785373688,2.8572744321969616e-06,0.41821237311763915,41.821237311763916,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,955,26.28745985031128,,,,500695040,19944.414674732892,,
,,,,,,,train,,,,2.975860074162483,2.8569467674266548e-06,0.41862546438165094,41.8625464381651,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,956,26.26151990890503,,,,501219328,19964.114865347874,,
,,,,,,,train,,,,2.908408299088478,2.85661874931898e-06,0.4190280933358269,41.90280933358269,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,957,26.236286163330078,,,,501743616,19983.316111743996,,
,,,,,,,train,,,,2.876627027988434,2.8562903779763264e-06,0.41853995438694797,41.853995438694795,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,958,26.26688528060913,,,,502267904,19960.03692097603,,
,,,,,,,train,,,,2.974801391363144,2.855961653501196e-06,0.4185394795134193,41.85394795134193,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,959,26.26691508293152,,,,502792192,19960.014274408917,,
,,,,,,,train,,,,2.9848943054676056,2.855632575996201e-06,0.4182645605919216,41.82645605919216,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,960,26.28417992591858,,,,503316480,19946.903478734926,,
,,,,,,,train,,,,2.9811726808547974,2.8553031455640616e-06,0.4182725129562369,41.82725129562369,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,961,26.283680200576782,,,,503840768,19947.28272445252,,
,,,,,,,train,,,,2.9776587933301926,2.8549733623076105e-06,0.4184054297252377,41.84054297252377,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,962,26.275330543518066,,,,504365056,19953.621482769056,,
,,,,,,,train,,,,2.873347133398056,2.8546432263297894e-06,0.4179712137126288,41.79712137126288,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,963,26.302627086639404,,,,504889344,19932.913859631746,,
,,,,,,,train,,,,2.899712920188904,2.8543127377336503e-06,0.4178381599324337,41.783815993243365,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,964,26.311002731323242,,,,505413632,19926.568567295053,,
,,,,,,,train,,,,2.968959301710129,2.853981896622355e-06,0.4180212832598783,41.80212832598783,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,965,26.299476623535156,,,,505937920,19935.301660369147,,
,,,,,,,train,,,,2.953940600156784,2.853650703099176e-06,0.4182212035200736,41.82212035200736,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,966,26.28690481185913,,,,506462208,19944.835793808314,,
,,,,,,,train,,,,3.002170279622078,2.8533191572674953e-06,0.41814882646087104,41.814882646087106,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,967,26.291454792022705,,,,506986496,19941.38415494141,,
,,,,,,,train,,,,2.986644208431244,2.8529872592308043e-06,0.41802497055632426,41.80249705563243,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,968,26.29924464225769,,,,507510784,19935.477506360498,,
,,,,,,,train,,,,2.9414496272802353,2.8526550090927065e-06,0.4180719637028076,41.80719637028076,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,969,26.29628849029541,,,,508035072,19937.718594526654,,
,,,,,,,train,,,,2.9989849627017975,2.852322406956912e-06,0.41819234298998004,41.819234298998005,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,970,26.288718938827515,,,,508559360,19943.459444333937,,
,,,,,,,train,,,,2.9424339085817337,2.8519894529272447e-06,0.4185124780777913,41.85124780777913,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,971,26.268609762191772,,,,509083648,19958.726584556603,,
,,,,,,,train,,,,2.9203449338674545,2.851656147107634e-06,0.41888207856439896,41.8882078564399,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,972,26.245431661605835,,,,509607936,19976.352713869645,,
,,,,,,,train,,,,2.900368496775627,2.851322489602124e-06,0.4181770135200443,41.817701352004434,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,973,26.289682626724243,,,,510132224,19942.72838680242,,
,,,,,,,train,,,,2.9069618731737137,2.850988480514863e-06,0.41812375215961484,41.81237521596148,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,974,26.293031454086304,,,,510656512,19940.188369512573,,
,,,,,,,train,,,,2.965003937482834,2.850654119950114e-06,0.4180587049487193,41.805870494871925,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,975,26.297122478485107,,,,511180800,19937.086288773393,,
,,,,,,,train,,,,2.8827012479305267,2.8503194080122474e-06,0.4180467470167519,41.80467470167519,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,976,26.297874689102173,,,,511705088,19936.516018812148,,
,,,,,,,train,,,,2.902072161436081,2.849984344805743e-06,0.41841553259094144,41.84155325909414,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,977,26.274696111679077,,,,512229376,19954.103285211906,,
,,,,,,,train,,,,2.9296457171440125,2.849648930435191e-06,0.41786057202616717,41.78605720261672,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,978,26.30959153175354,,,,512753664,19927.63739289631,,
,,,,,,,train,,,,2.941269114613533,2.849313165005292e-06,0.4182234035924519,41.82234035924519,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,979,26.286766529083252,,,,513277952,19944.940714558266,,
,,,,,,,train,,,,2.942046657204628,2.8489770486208535e-06,0.41811285584286706,41.81128558428671,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,980,26.29371666908264,,,,513802240,19939.668727642522,,
,,,,,,,train,,,,2.963488534092903,2.8486405813867958e-06,0.41829888388535275,41.829888388535274,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,981,26.282023191452026,,,,514326528,19948.540345650392,,
,,,,,,,train,,,,2.8893560618162155,2.8483037634081463e-06,0.4181365069553667,41.81365069553667,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,982,26.292229413986206,,,,514850816,19940.79664165352,,
,,,,,,,train,,,,2.970469608902931,2.847966594790043e-06,0.4182741178832259,41.827411788322586,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,983,26.283579349517822,,,,515375104,19947.359262908692,,
,,,,,,,train,,,,2.9623039066791534,2.8476290756377343e-06,0.4182933779678116,41.82933779678116,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,984,26.282369136810303,,,,515899392,19948.277770199104,,
,,,,,,,train,,,,2.955485850572586,2.847291206056575e-06,0.4181358699554298,41.81358699554298,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,985,26.292269468307495,,,,516423680,19940.766263329715,,
,,,,,,,train,,,,2.9530095905065536,2.846952986152032e-06,0.4179848495984133,41.79848495984133,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,986,26.301769018173218,,,,516947968,19933.5641506753,,
,,,,,,,train,,,,2.916713371872902,2.846614416029681e-06,0.41812026406322433,41.81202640632243,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,987,26.293250799179077,,,,517472256,19940.022023308324,,
,,,,,,,train,,,,2.9156028479337692,2.846275495795206e-06,0.41789198859694526,41.78919885969453,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,988,26.307613611221313,,,,517996544,19929.13563913562,,
,,,,,,,train,,,,2.9007255733013153,2.8459362255544014e-06,0.41826165061814785,41.826165061814784,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,989,26.28436279296875,,,,518520832,19946.764703013865,,
,,,,,,,train,,,,2.9100930988788605,2.8455966054131706e-06,0.4179563361159054,41.79563361159054,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,990,26.303563356399536,,,,519045120,19932.204351789587,,
,,,,,,,train,,,,2.9196435511112213,2.845256635477526e-06,0.41817528418972605,41.81752841897261,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,991,26.289791345596313,,,,519569408,19942.645915591154,,
,,,,,,,train,,,,2.9419121146202087,2.8449163158535895e-06,0.4183055663135486,41.83055663135486,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,992,26.28160333633423,,,,520093696,19948.859028519528,,
,,,,,,,train,,,,2.9386933743953705,2.8445756466475908e-06,0.4183352850239765,41.83352850239765,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,993,26.279736280441284,,,,520617984,19950.276304340307,,
,,,,,,,train,,,,2.9742388874292374,2.8442346279658714e-06,0.41816654294723243,41.81665429472324,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,994,26.290340900421143,,,,521142272,19942.22904852487,,
,,,,,,,train,,,,2.8963309824466705,2.8438932599148792e-06,0.41790777819193564,41.790777819193565,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,995,26.30661964416504,,,,521666560,19929.888639884226,,
,,,,,,,train,,,,2.8934063464403152,2.843551542601173e-06,0.418428122940316,41.8428122940316,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,996,26.273905515670776,,,,522190848,19954.703714957577,,
,,,,,,,train,,,,2.9313175976276398,2.8432094761314195e-06,0.4185857258550873,41.85857258550873,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,997,26.264013051986694,,,,522715136,19962.219747691648,,
,,,,,,,train,,,,2.9397659450769424,2.8428670606123954e-06,0.41873527191971777,41.873527191971775,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,998,26.25463318824768,,,,523239424,19969.351551812433,,
,,,,,,,train,,,,2.9751249998807907,2.8425242961509844e-06,0.4183784000295885,41.83784000295885,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,999,26.27702808380127,,,,523763712,19952.332445205342,,
,,,,,,,train,,,,2.9546847492456436,2.842181182854182e-06,0.41794346351156403,41.794346351156406,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1000,26.304373502731323,,,,524288000,19931.590461394582,,
,,,,,,,eval,,,,2.9268106669187546,,,,,,,,,18.66799699130081,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1000,,,,,,,,
,,,,,,,checkpoint,,,,,,,,,,,runs/l20-edu-135m-stage4-hq-crossdedup-8k/step-001000,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1000,,,,,,,,
,,,,,,,train,,,,2.9451069980859756,2.84183772082909e-06,0.3146286259243227,31.462862592432273,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1001,34.94196033477783,,,,524812288,15004.5388116984,,
,,,,,,,train,,,,2.9006996154785156,2.8414939101829214e-06,0.41845591095845347,41.84559109584535,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1002,26.27216076850891,,,,525336576,19956.02891667887,,
,,,,,,,train,,,,2.926783189177513,2.841149751022995e-06,0.418245894970472,41.8245894970472,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1003,26.28535294532776,,,,525860864,19946.01332120186,,
,,,,,,,train,,,,2.88593128323555,2.840805243456742e-06,0.417949782277707,41.7949782277707,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1004,26.303975820541382,,,,526385152,19931.891801336413,,
,,,,,,,train,,,,2.909594401717186,2.840460387591699e-06,0.4183828224866094,41.83828224866094,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1005,26.276750326156616,,,,526909440,19952.543350770015,,
,,,,,,,train,,,,2.9206792563199997,2.840115183535513e-06,0.4183093421126925,41.83093421126925,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1006,26.281366109848022,,,,527433728,19949.03909517631,,
,,,,,,,train,,,,2.9277445673942566,2.8397696313959404e-06,0.4183528161475779,41.83528161475779,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1007,26.278635025024414,,,,527958016,19951.11235803287,,
,,,,,,,train,,,,2.8939895629882812,2.839423731280845e-06,0.41832801339777975,41.83280133977797,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1008,26.280193090438843,,,,528482304,19949.92952280645,,
,,,,,,,train,,,,2.9547197073698044,2.8390774832981986e-06,0.41803549846779403,41.803549846779404,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1009,26.298582315444946,,,,529006592,19935.97957910035,,
,,,,,,,train,,,,2.967566803097725,2.8387308875560843e-06,0.41787383714999005,41.787383714999,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1010,26.308756351470947,,,,529530880,19928.270002420184,,
,,,,,,,train,,,,2.96630921959877,2.8383839441626905e-06,0.4180811179646079,41.80811179646079,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1011,26.29571270942688,,,,530055168,19938.155158351932,,
,,,,,,,train,,,,2.9847579449415207,2.8380366532263167e-06,0.41858748138090673,41.858748138090675,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1012,26.26390290260315,,,,530579456,19962.303468158007,,
,,,,,,,train,,,,2.9502136558294296,2.837689014855369e-06,0.41821521412996904,41.8215214129969,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1013,26.287281274795532,,,,531103744,19944.550161704694,,
,,,,,,,train,,,,2.9734628200531006,2.837341029158363e-06,0.417671789646288,41.7671789646288,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1014,26.32148313522339,,,,531628032,19918.63442141671,,
,,,,,,,train,,,,2.9191629141569138,2.836992696243923e-06,0.4181900598062078,41.81900598062078,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1015,26.288862466812134,,,,532152320,19943.35056002812,,
,,,,,,,train,,,,2.958017021417618,2.8366440162207805e-06,0.41828099682329556,41.82809968232956,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1016,26.28314709663391,,,,532676608,19947.68731736641,,
,,,,,,,train,,,,2.9406819492578506,2.8362949891977765e-06,0.4182526819315334,41.82526819315334,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1017,26.284926414489746,,,,533200896,19946.33698921001,,
,,,,,,,train,,,,2.903096690773964,2.835945615283859e-06,0.41815632317267143,41.815632317267145,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1018,26.29098343849182,,,,533725184,19941.741670735908,,
,,,,,,,train,,,,2.9182031005620956,2.8355958945880867e-06,0.4183638160742248,41.83638160742248,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1019,26.277944087982178,,,,534249472,19951.63694102596,,
,,,,,,,train,,,,2.8919706642627716,2.835245827219624e-06,0.41818902820975684,41.81890282097569,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1020,26.28892731666565,,,,534773760,19943.301363522427,,
,,,,,,,train,,,,2.9653302878141403,2.8348954132877442e-06,0.4179198418071787,41.791984180717876,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1021,26.3058602809906,,,,535298048,19930.46394984718,,
,,,,,,,train,,,,2.903583437204361,2.8345446529018295e-06,0.4182176758661252,41.821767586612516,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1022,26.287126541137695,,,,535822336,19944.667561116745,,
,,,,,,,train,,,,2.9680215418338776,2.8341935461713696e-06,0.4182149561993526,41.82149561993526,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1023,26.28729748725891,,,,536346624,19944.53786107587,,
,,,,,,,train,,,,2.986162230372429,2.8338420932059633e-06,0.41804413948250246,41.80441394825024,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1024,26.298038721084595,,,,536870912,19936.39166633553,,
,,,,,,,train,,,,2.9014876186847687,2.8334902941153153e-06,0.4179355577465015,41.79355577465015,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1025,26.304871082305908,,,,537395200,19931.213437980492,,
,,,,,,,train,,,,2.968034952878952,2.8331381490092405e-06,0.41802763848660485,41.80276384866048,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1026,26.299076795578003,,,,537919488,19935.604739104576,,
,,,,,,,train,,,,2.9086726307868958,2.8327856579976614e-06,0.41817783647392476,41.817783647392474,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1027,26.289630889892578,,,,538443776,19942.767633210475,,
,,,,,,,train,,,,2.9379255771636963,2.8324328211906075e-06,0.41834459504803373,41.83445950480337,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1028,26.279151439666748,,,,538968064,19950.720296417934,,
,,,,,,,train,,,,2.902636781334877,2.8320796386982173e-06,0.41843095169663114,41.843095169663115,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1029,26.273727893829346,,,,539492352,19954.838617443944,,
,,,,,,,train,,,,2.9854686111211777,2.8317261106307367e-06,0.41842877601891515,41.842877601891516,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1030,26.27386450767517,,,,540016640,19954.734860067652,,
,,,,,,,train,,,,2.968261644244194,2.8313722370985193e-06,0.4184603768273135,41.84603768273135,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1031,26.271880388259888,,,,540540928,19956.241892540304,,
,,,,,,,train,,,,2.9752247780561447,2.831018018212027e-06,0.41825682477958054,41.825682477958054,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1032,26.284666061401367,,,,541065216,19946.534560311913,,
,,,,,,,train,,,,2.9675667583942413,2.830663454081829e-06,0.4179821784254026,41.79821784254026,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1033,26.301937103271484,,,,541589504,19933.43676328646,,
,,,,,,,train,,,,2.901716649532318,2.830308544818603e-06,0.41803791261006634,41.80379126100664,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1034,26.29843044281006,,,,542113792,19936.09470877527,,
,,,,,,,train,,,,2.9685314148664474,2.8299532905331337e-06,0.4181488075013944,41.81488075013944,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1035,26.2914559841156,,,,542638080,19941.383250770017,,
,,,,,,,train,,,,2.959427833557129,2.8295976913363138e-06,0.41824605051043373,41.82460505104337,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1036,26.285343170166016,,,,543162368,19946.02073885302,,
,,,,,,,train,,,,2.8984546810388565,2.829241747339144e-06,0.4183319186395042,41.83319186395042,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1037,26.279947757720947,,,,543686656,19950.115762538615,,
,,,,,,,train,,,,2.947964236140251,2.8288854586527318e-06,0.4185608080959804,41.85608080959804,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1038,26.265576601028442,,,,544210944,19961.031427707978,,
,,,,,,,train,,,,2.9747194647789,2.8285288253882926e-06,0.41828602811632576,41.82860281163258,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1039,26.282830953598022,,,,544735232,19947.92725812616,,
,,,,,,,train,,,,2.9573353677988052,2.8281718476571505e-06,0.4182993468292019,41.82993468292019,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1040,26.281994104385376,,,,545259520,19948.56242329489,,
,,,,,,,train,,,,2.891119346022606,2.8278145255707354e-06,0.41843270972150487,41.843270972150485,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1041,26.27361750602722,,,,545783808,19954.922457089408,,
,,,,,,,train,,,,2.885579824447632,2.827456859240585e-06,0.41834819695815584,41.83481969581558,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1042,26.27892518043518,,,,546308096,19950.89207036274,,
,,,,,,,train,,,,2.8905197232961655,2.827098848778346e-06,0.4182827080564373,41.82827080564373,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1043,26.283039569854736,,,,546832384,19947.768925529097,,
,,,,,,,train,,,,2.9227846413850784,2.8267404942957705e-06,0.41817203794161345,41.817203794161344,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1044,26.289995431900024,,,,547356672,19942.491103054133,,
,,,,,,,train,,,,2.928468331694603,2.826381795904719e-06,0.41817546622382284,41.81754662238228,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1045,26.289779901504517,,,,547880960,19942.654596739165,,
,,,,,,,train,,,,2.907414823770523,2.8260227537171608e-06,0.4181160063896575,41.81160063896575,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1046,26.293518543243408,,,,548405248,19939.818976214014,,
,,,,,,,train,,,,2.9221876859664917,2.8256633678451687e-06,0.4180453636551413,41.804536365514124,,,,,,,,,stage4_cpt_8k,,,,logs/l20_stage4_hq_crossdedup_train_latest.log,,1047,26.297961711883545,,,,548929536,19936.450046738195,,
